Candidate,Party,Criminal Cases,Education,Age,Total Assets,Constituency,Liabilities,Winner,Gender
Sanjeev Pandey,BSDP,0,Graduate Professional,30,350000,Kanpur,0,0,M
Saroj Rahi,IND,0,5th Pass,37,11424,Kanpur,0,0,F
Satya Dev Pachauri,BJP,0,Graduate,56,9266423,Kanpur,132540,0,M
Subhashini Ali,CPM,0,Post Graduate,57,7390120,Kanpur,54245,0,F
Sunil Patel,AD,0,Post Graduate,29,139890,Kanpur,0,0,M
Bhalchandra Yadava,BSP,10,Graduate,40,651000,Khalilabad,260630,0,M
Baboo Ram,IND,1,Not Given,41,100000,Khalilabad,0,0,M
Bhagwan Das,IND,0,8th Pass,36,150000,Khalilabad,0,0,M
Bhishma Shankar Tiwari Alias Kushal Tiwari,SP,0,12th Pass,38,16150842,Khalilabad,0,0,M
Gabboo,IND,0,Not Given,58,110000,Khalilabad,0,0,M
Keshava Ram,IND,0,Literate,43,100000,Khalilabad,0,0,M
Mohammad Arshad Khan,National Loktantrik Party,0,Graduate,40,110211,Khalilabad,100000,0,M
Radhe Shyam Patel,AD,0,10th Pass,41,477000,Khalilabad,0,0,M
Ram Prasad Chaudhary,BJP,1,Others,53,6125000,Khalilabad,138000,0,M
Ramchet Chaurasia,IND,0,12th Pass,42,250000,Khalilabad,0,0,M
Shivpujan Arya,IND,0,12th Pass,46,125500,Khalilabad,0,0,M
Ravi Prakash Verma,SP,0,Graduate Professional,44,2916963,Kheri,246079,1,M
Daud Ahmad,BSP,0,10th Pass,36,3297068,Kheri,615190,0,M
Hansram Patel,AD,0,10th Pass,44,137500,Kheri,0,0,M
Harish Kumar Gupta,IND,0,12th Pass,45,1550500,Kheri,715553,0,M
Jagdesh Jaisawal,IND,0,12th Pass,48,10000,Kheri,0,0,M
Jitendra,IND,0,Post Graduate,27,102500,Kheri,0,0,M
Kesari,IND,0,Not Given,41,,Kheri,0,0,M
Naresh Singh Bhadoriya,IND,0,Graduate Professional,40,530855,Kheri,0,0,M
Om Prakash Verma,IND,0,12th Pass,28,300000,Kheri,0,0,M
Rai Singh,INC,0,Post Graduate,60,6577000,Kheri,1938000,0,M
Sanjay Pasi,RSBP,0,Post Graduate,26,132800,Kheri,0,0,M
Shiv Prasad Verma,IND,0,Post Graduate,38,175000,Kheri,0,0,M
Sukhrajiya Devi (Alias) Sukhrani,IND,0,Literate,42,136500,Kheri,0,0,F
Vinay Katiyar,BJP,1,Graduate,45,14544586,Kheri,2435000,0,M
Ashok Kumar Pradhan,BJP,0,Others,51,11589733,Khurja,0,1,M
Devi Dayal,INC,0,Post Graduate,62,16614248,Khurja,1044040,0,M
Ram Niwas Balmiki,RLD,3,Others,48,3127555,Khurja,741621,0,M
Ravi Gautam,BSP,0,12th Pass,54,8800925,Khurja,0,0,M
Daroga Prasad Saroj,SP,1,Graduate,54,614485,Lalganj,130918,0,M
Dr. Baliram,BSP,1,Post Graduate,50,4714309,Lalganj,999669,0,M
Gopal Sharan Kannaujia,Suheldev Bhartiya Samaj Party,0,Graduate,44,535600,Lalganj,0,0,M
Kalpnath,BJP,0,12th Pass,58,1312000,Lalganj,4019,0,M
Atal Bihari Vajpayee,BJP,0,Post Graduate,76,5899232,Lucknow,0,1,M
Ajay Chaturvedi,IND,0,Graduate,60,746795,Lucknow,0,0,M
Ajay Kumar Pandey,IND,0,Graduate Professional,32,68608,Lucknow,0,0,M
Jethmalani Ram Boolchand,IND,1,Post Graduate,80,102361000,Lucknow,0,0,M
Madhu Gupta,SP,1,Doctorate,52,8426131,Lucknow,350468,0,M
Nasir Ali Siddiqui,BSP,5,10th Pass,35,201230,Lucknow,0,0,M
Umakant Yadav,BSP,8,Post Graduate,43,28462566,Machhlishahr,0,0,M
Chandra Nath Singh,SP,1,Post Graduate,50,5110000,Machhlishahr,0,0,M
Deovrat Mishra,INC,0,Graduate,33,33990000,Machhlishahr,0,0,M
Keshari Nath Tripathi,BJP,0,Post Graduate,69,8584269,Machhlishahr,123000,0,M
Safdar Raza Khan,AD,0,Not Given,42,1167000,Machhlishahr,170000,0,M
Pankaj,BJP,0,12th Pass,40,14174401,Maharajganj,473788,1,M
Akhilesh,SP,23,Graduate,39,4331272,Maharajganj,350000,0,M
Harsh Vardhan,INC,3,Graduate,56,5200000,Maharajganj,236200,0,M
Talat Ajiz,BSP,0,Graduate,52,12146962,Maharajganj,420173,0,F
Mulayam Singh Yadav,SP,2,Post Graduate,63,11541224,Mainpuri,41235,0,M
Ashok Shakya,BSP,0,Graduate,35,861913,Mainpuri,0,0,M
Balram Singh Yadav,BJP,0,Graduate,58,18256404,Mainpuri,708663,0,M
Genda Lal Pal,LP(S),0,10th Pass,50,74000,Mainpuri,0,0,M
Tha. Rajendra Singh Jadon,INC,0,Graduate,49,2222618,Mainpuri,0,0,M
Manvendra Singh,INC,0,12th Pass,56,15387530,Mathura,281228,1,M
Choudhary Laxminarayan,BSP,0,Post Graduate,51,6702014,Mathura,90000,0,M
Choudhary Tejveer Singh,BJP,0,Graduate,45,11882062,Mathura,2707079,0,M
Dr. Gyanvati Singh,RLD,0,Post Graduate,70,2410768,Mathura,0,0,F
Rajkumar,NCP,0,Post Graduate,29,266830,Mathura,0,0,M
Mohd. Shahid,BSP,0,5th Pass,34,15220720,Meerut,121146,1,M
Amit Kumar Jatav,IND,0,8th Pass,30,,Meerut,0,0,M
Anil Rastogi,SHS,0,12th Pass,44,2426835,Meerut,1050,0,M
Dr. Hari Singh Azad,ABLTP,0,8th Pass,65,,Meerut,0,0,M
K. C. Tyagi,JD(U),0,Graduate,48,8777999,Meerut,327956,0,M
K. K. Sharma,INC,0,Post Graduate,50,19586707,Meerut,0,0,M
Malook Nagar,RLD,0,Graduate,43,762437000,Meerut,20000,0,M
Nahar Singh,IND,0,8th Pass,41,255000,Meerut,0,0,M
Narendra,IND,0,10th Pass,47,100000,Meerut,0,0,M
Pradeep Kumar Rastogi,IND,0,8th Pass,39,91000,Meerut,315000,0,M
Saleem Khan,IND,0,12th Pass,40,493500,Meerut,0,0,M
Sarita Sagar,IND,0,Literate,40,67616,Meerut,0,0,F
Sudhir Kumar Panwar (Advocate),RSBP,0,Post Graduate,38,590000,Meerut,0,0,M
Tejveer Singh,IND,0,Others,61,2550000,Meerut,0,0,M
Narendra Kumar Kushwaha,BSP,0,12th Pass,35,7099,Mirzapur,0,1,M
Rajesh Pati Tripathi,INC,0,Graduate,49,37366950,Mirzapur,203837,0,M
Sharda Prasad,SP,0,12th Pass,57,616905,Mirzapur,22000,0,M
Veerendra Singh,BJP,2,Graduate,51,6992442,Mirzapur,1300785,0,M
Ashok Kumar Rawat,BSP,0,Post Graduate,36,1419108,Misrikh,326547,1,M
Paragi Lal Chau,BJP,0,10th Pass,68,5235690,Misrikh,0,0,M
Ram Lal Rahi,INC,0,8th Pass,57,6700789,Misrikh,219534,0,M
Sushila Saroj,SP,0,Post Graduate,45,13561592,Misrikh,104644,0,F
Jai Prakash,SP,0,Graduate,48,16583667,Mohanlalganj,1883335,1,M
Archana,AD,0,12th Pass,26,187000,Mohanlalganj,0,0,F
Babu Lal,IND,0,Illiterate,48,50000,Mohanlalganj,0,0,M
Chhavi Nath,IND,0,10th Pass,43,19000,Mohanlalganj,0,0,M
Kaushal Kishore,RCP,0,Graduate,43,2555000,Mohanlalganj,0,0,M
Mast Ram,BJP,0,Graduate,54,2028896,Mohanlalganj,0,0,M
Radhe Lal,BSP,0,Post Graduate,37,657457,Mohanlalganj,0,0,M
Reena Choudhary,INC,0,Graduate,36,3082770,Mohanlalganj,1715300,0,F
Dr. Shafiqurrahman Barq,SP,0,Graduate,70,1349151,Moradabad,0,1,M
Asha Pal,LP(S),0,10th Pass,35,836300,Moradabad,0,0,F
Chandra Vijay Singh Urf Baby Raja,BJP,0,Graduate,51,42617219,Moradabad,250000,0,M
Dr. Masood Ahmad,National Loktantrik Party,0,Doctorate,50,1200052,Moradabad,100000,0,M
Iftakar Mohammad Khan,BSP,0,Graduate,53,5998303,Moradabad,1150020,0,M
Ch. Munawwar Hasan,SP,1,10th Pass,35,4217051,Muzaffarnagar,0,0,M
Amarpal Singh,BJP,0,Graduate,56,8908477,Muzaffarnagar,252082,0,M
Saiduzzaman,INC,0,Post Graduate,56,5377368,Muzaffarnagar,75683504,0,M
Suratsingh Verma,BSP,0,12th Pass,59,11291645,Muzaffarnagar,4715,0,M
Baleshwar Yadav,National Loktantrik Party,0,Graduate,49,6907100,Padrauna,500000,1,M
Amiruddin,AD,0,12th Pass,25,583700,Padrauna,0,0,M
Kunwar Ratanjeet Pratap Narayan Singh,INC,0,Graduate,39,12257198,Padrauna,59737,0,M
N P Kushwaha,BSP,0,Post Graduate,39,8130200,Padrauna,0,0,M
Ram Aawad Yadav,SP,0,Graduate,44,254000,Padrauna,0,0,M
Ram Nagina Mishra,BJP,0,12th Pass,73,5211394,Padrauna,0,0,M
Atique Ahamad,SP,36,8th Pass,41,33704071,Phulpur,0,0,M
Beni Madhav Bind,BJP,0,Graduate,50,1912008,Phulpur,0,0,M
Karedeen,IND,0,8th Pass,49,80000,Phulpur,0,0,M
Keshari Devi Patel,BSP,2,Post Graduate,46,6125610,Phulpur,211244,0,M
Lalta Prasad Yadav,RPD,0,Post Graduate,48,1029000,Phulpur,0,0,M
Lok Bahadur Gond,GGP,0,Graduate,43,320000,Phulpur,20000,0,M
Nagendra Singh,IND,0,12th Pass,40,92900,Phulpur,0,0,M
Rakesh Chandra Patel,RSBP,0,Graduate,25,40000,Phulpur,0,0,M
Ram Nath Priyadarshi Suman,RPI,0,Post Graduate,60,64279,Phulpur,6939,0,M
Ram Poojan Patel,INC,0,Post Graduate,64,14674600,Phulpur,33446,0,M
Ranjor Singh,IND,0,Not Given,45,20524,Phulpur,10000,0,M
Sanjeev Kumar Mishra,IND,0,Post Graduate,27,93000,Phulpur,0,0,M
Maneka Gandhi,BJP,0,12th Pass,47,66763700,Pilibhit,0,1,F
Anis Ahmad Khan Alias Phool Babu,BSP,0,Graduate,40,3458530,Pilibhit,365931,0,M
Babu Ram,IND,0,8th Pass,39,1483500,Pilibhit,0,0,M
Krishna Adhikari,CPI(ML)(L),2,10th Pass,38,12000,Pilibhit,0,0,M
Kulbinder Singh,IND,0,Literate,31,15000,Pilibhit,0,0,M
Mahavir Singh,ABRS,0,Post Graduate,40,1207908,Pilibhit,0,0,M
Mahendra Singh,IND,0,5th Pass,28,120000,Pilibhit,0,0,M
Manohar Lal,EKD(UP),2,8th Pass,37,25500,Pilibhit,0,0,M
Motiram Rajput,IND,0,10th Pass,38,250000,Pilibhit,0,0,M
Paramjeet Sharma,IND,0,Graduate Professional,35,750000,Pilibhit,0,0,M
Puranlal,RSBP,2,8th Pass,43,150693,Pilibhit,90000,0,M
Satyapal Gangwar,SP,0,10th Pass,42,2306500,Pilibhit,660000,0,M
Satyendra,AD,3,Doctorate,39,736500,Pilibhit,235397,0,M
V.M Singh,INC,0,Graduate,43,407555000,Pilibhit,3000000,0,M
Akshay Pratap Singh (Gopal Ji),SP,26,Literate,38,2169847,Pratapgarh,0,0,M
Rajkumari Ratna Singh,INC,0,Graduate,43,8904775,Pratapgarh,0,0,F
Roshan Lal,AD,0,12th Pass,65,692562,Pratapgarh,412076,0,M
Shiv Prakash Mishra (Senani),BSP,1,Post Graduate,50,33210521,Pratapgarh,2730025,0,M
Sonia Gandhi,INC,0,Others,58,8568694,Rae Bareli,0,1,F
Ashok Kumar Singh,SP,1,Graduate,48,16315000,Rae Bareli,524960,0,M
Girish Narayan Panday,BJP,0,Post Graduate,64,1395684,Rae Bareli,38000,0,M
Rajesh Yadav,BSP,0,Graduate,36,4082000,Rae Bareli,218316,0,M
P. Jaya Prada Nahata,SP,0,12th Pass,42,84275000,Rampur,300000,1,F
Afroz Ali Khan,BSP,0,Not Given,46,3290000,Rampur,450537,0,M
Bagum Noor Bano Alias Mehtab Zamani Begum,INC,0,Not Given,64,13288946,Rampur,160000,0,F
Rajendra Kumar Sharma,BJP,0,Not Given,63,8377026,Rampur,244653,0,M
Lalchandra,BSP,0,Literate,55,88030,Robertsganj,165515,1,M
Rasheed Masood,SP,1,Post Graduate,53,26175490,Saharanpur,3050977,0,M
Ch. Yashpal Singh,BJP,0,12th Pass,79,5309037,Saharanpur,0,0,M
Mansoor Ali Khan,BSP,0,Graduate Professional,60,25188764,Saharanpur,624034,0,M
Tara Chandra Shastri,INC,0,Not Given,54,17198497,Saharanpur,0,0,M
Tufani Saroj,SP,0,Graduate,45,4558332,Saidpur,0,1,M
Mata Prasad,INC,0,12th Pass,78,2373396,Saidpur,0,0,M
R A Prasad,BSP,0,Post Graduate,58,1978986,Saidpur,136000,0,M
Vidyasagar,BJP,0,Graduate,42,3654783,Saidpur,590444,0,M
Harikeval Prasad,SP,0,Not Given,66,3037000,Salempur,0,1,M
Bhola,IND,0,Not Given,48,424000,Salempur,0,0,M
Bhola Pandey,INC,0,Doctorate,49,750000,Salempur,0,0,M
Gauri Shanker Tripathi,JP,0,Graduate,69,2827500,Salempur,0,0,M
Gulag Chand Gupta,SBSP,0,Not Given,42,50000,Salempur,0,0,M
Heera Lal,LPSP,0,Not Given,51,700000,Salempur,0,0,M
Kailash,IND,0,10th Pass,38,444000,Salempur,0,0,M
Onkar Nath,ABHM,0,10th Pass,0,10000,Salempur,0,0,M
Rajdhari,JD(U),0,Post Graduate,57,3322226,Salempur,0,0,M
Rajesh Sahani,CPI(ML)(L),0,Post Graduate,38,,Salempur,0,0,M
Ram Shanker Rajbhar Vidyarthi Ji,BSP,0,Graduate,43,767000,Salempur,22500,0,M
Saukat Ali,AD,0,Graduate Professional,38,300000,Salempur,0,0,M
Upendra,IND,0,Not Given,34,68323,Salempur,0,0,M
Pro. Ram Gopal Yadav,SP,0,Doctorate,56,7953884,Sambhal,475000,1,M
Ajay,IND,0,12th Pass,32,50000,Sambhal,0,0,M
Ashok Yadav,INC,1,Post Graduate,45,16021574,Sambhal,0,0,M
Bhagwan Sahay,RSBP,0,Not Given,47,290249,Sambhal,0,0,M
Bhuvnesh,IND,0,Graduate,28,150000,Sambhal,39000,0,M
Dharampal Yadav D.P.Yadav,Rashtriya Parivartn Dal,1,Graduate,51,109667170,Sambhal,0,0,M
Habiburrehman,IND,0,Graduate,43,650000,Sambhal,0,0,M
Manoj,IND,0,Graduate,28,2252000,Sambhal,0,0,M
Naresh Kumar Sharma,IND,0,8th Pass,40,721026,Sambhal,0,0,M
Noor Muhammad Kureshi,IND,0,Not Given,42,192800,Sambhal,0,0,M
Omveer Singh,BJP,0,Graduate,28,4873000,Sambhal,0,0,M
Shaqeel Allam Saifi,NBNP,0,12th Pass,38,100000,Sambhal,0,0,M
Tarannum Aqeel,BSP,0,Graduate,38,2602000,Sambhal,0,0,F
Touseef Mu. Khan,IND,0,Graduate Professional,33,424000,Sambhal,0,0,M
Iliyas Azmi,BSP,0,Graduate,63,19683626,Shahabad,0,1,M
Babu Khan,SP,0,Literate,53,8363801,Shahabad,0,0,M
Ganga Sagar,IND,0,12th Pass,44,259668,Shahabad,0,0,M
Hari Ram,IND,0,Not Given,32,188000,Shahabad,0,0,M
Indra Bhushan,IND,0,Graduate,26,255000,Shahabad,16000,0,M
Manju,IND,0,Not Given,25,,Shahabad,0,0,M
Mradul Shukla,INC,0,Graduate,40,4858172,Shahabad,34723,0,M
Rahat Aziz,IND,0,Post Graduate,36,20000,Shahabad,0,0,M
Ram Dayal,IND,0,Not Given,50,430000,Shahabad,0,0,M
Satya Dev Singh,BJP,0,10th Pass,58,10384335,Shahabad,159296,0,M
Kunwar Jitin Prasad,INC,0,Post Graduate,30,17113691,Shahjahanpur,652823,1,M
Ahivaran Lal,IND,0,10th Pass,33,220000,Shahjahanpur,2600,0,M
Ajay Pal,PSJP,0,10th Pass,48,165000,Shahjahanpur,0,0,M
Ashok,IND,0,10th Pass,29,77088,Shahjahanpur,0,0,M
Desh Raj,IND,0,8th Pass,25,30150,Shahjahanpur,0,0,M
Dr. Amar Singh Kushwaha,IND,0,Doctorate,43,625000,Shahjahanpur,0,0,M
Mahesh Saxena,IND,1,8th Pass,43,1729648,Shahjahanpur,0,0,M
Muneshwar,IND,0,Literate,38,287500,Shahjahanpur,0,0,M
Pramod,IND,0,12th Pass,43,51031,Shahjahanpur,35000,0,M
Rajesh Yadav,IND,0,Graduate Professional,32,1202000,Shahjahanpur,66200,0,M
Rakesh Kumar,IND,0,Graduate Professional,30,35000,Shahjahanpur,0,0,M
Ram Murti Singh Verma,SP,0,Graduate,55,5053678,Shahjahanpur,0,0,M
Ram Rakch Pal,LP(S),0,12th Pass,41,617018,Shahjahanpur,0,0,M
Ram Sewak,EKD(UP),0,Graduate,33,1500,Shahjahanpur,0,0,M
Ramesh Chandra,RPI,0,Graduate Professional,32,160000,Shahjahanpur,0,0,M
Sarnam Singh,IND,0,Not Given,50,1811000,Shahjahanpur,72000,0,M
Satya Pal,IND,0,Not Given,30,56000,Shahjahanpur,0,0,M
Satya Pal Singh Yadav,BSP,0,Not Given,30,56000,Shahjahanpur,0,0,M
Shri Krishna Pathak,IND,1,Post Graduate,59,1595503,Shahjahanpur,0,0,M
Sumat Ranjan,IND,0,Graduate Professional,29,267,Shahjahanpur,0,0,M
Surendra Nath,IND,0,Graduate,38,411815,Shahjahanpur,337932,0,M
Suresh Kumar Khanna,BJP,0,Post Graduate,50,2173447,Shahjahanpur,166985,0,M
Udit Yadav,IND,0,Graduate Professional,33,676000,Shahjahanpur,0,0,M
Verendra,IND,0,5th Pass,34,95000,Shahjahanpur,0,0,M
Rajesh Verma,BSP,0,Post Graduate,43,4850000,Sitapur,1004319,1,M
Anuj Kumar,IND,0,Not Given,32,15522,Sitapur,0,0,M
Janardan Prasad Mishra,BJP,0,Post Graduate,64,3864851,Sitapur,0,0,M
Mukhtar Anees,SP,0,Graduate,51,3660000,Sitapur,250000,0,M
Raja Mohd. Amir Mohd. Khan,INC,0,Post Graduate,60,93745995,Sitapur,646367,0,M
Vinod Kumar,MNVP,0,12th Pass,27,32000,Sitapur,0,0,M
Mohd. Tahir,BSP,1,12th Pass,28,116697,Sultanpur,0,0,M
Captain Satish Sharma,INC,0,Graduate Professional,57,43496884,Sultanpur,4572701,0,M
Sarvendra Veer Vikram,IND,0,Graduate,27,54400,Sultanpur,0,0,M
Shailendra Pratap Singh,SP,0,Graduate,45,1285556,Sultanpur,0,0,M
Veena Pandey,BJP,0,Post Graduate,36,1305414,Sultanpur,0,0,F
Brajesh Pathak,BSP,4,Graduate Professional,28,2776872,Unnao,5222,0,M
Deepak Kumar,SP,2,Graduate,35,21388000,Unnao,522000,0,M
Devi Bux Singh,BJP,0,12th Pass,60,15696054,Unnao,200000,0,M
Shiv Pal Singh,INC,0,Graduate,66,2544346,Unnao,0,0,M
Dr. Rajesh Kumar Mishra,INC,0,Not Given,44,1241800,Varanasi,400000,1,M
Atahar Jamal Lari,AD,0,Graduate,50,1305202,Varanasi,12596,0,M
Shankar Prasad Jaiswal,BJP,0,10th Pass,66,5083617,Varanasi,0,0,M
Chandra Singh Bisht,SP,1,12th Pass,43,309000,Almora,165000,0,M
Guljar Khan,Rashtriya Swabhimaan Party,0,Not Given,38,100000,Almora,0,0,M
Kashi Singh Airy,UKKD,0,Post Graduate,48,557001,Almora,886874,0,M
Kaustubhanand,IND,0,12th Pass,38,1038000,Almora,0,0,M
Purushottam Sharma,CPI(ML)(L),0,Literate,43,103000,Almora,0,0,M
Radha Devi,IND,0,10th Pass,51,1243500,Almora,0,0,F
Ratan Ram,IND,0,8th Pass,52,286000,Almora,1000,0,M
Renuka Rawat,INC,0,Graduate Professional,44,3082890,Almora,0,0,F
Maj. Gen. ( Retd) Bhuwan Chandra Khanduri (Avsm),BJP,0,Graduate Professional,69,7242679,Garhwal,0,1,M
"Lt. General ( Retd.) Tej Pal Singh Rawat  (Pvsm,Vsm)",INC,0,Post Graduate,0,,Garhwal,0,0,M
Mahesh Negi,SP,0,Graduate Professional,28,1043000,Garhwal,0,0,M
Professor Birendra Singh Semwal,BSP,0,Not Given,60,497000,Garhwal,0,0,M
Sanjay Goyal,IND,0,Not Given,0,,Garhwal,0,0,M
Rajendra Kumar,SP,0,8th Pass,46,2394512,Hardwar,0,1,M
Arvind,UKKD,0,8th Pass,28,60500,Hardwar,0,0,M
Babu Ram,IND,0,Graduate,58,250000,Hardwar,0,0,M
Deepak Kumar,INC,0,Post Graduate,47,3932782,Hardwar,290419,0,M
Dr. Bhagwandass,BSP,0,Graduate Professional,54,331888,Hardwar,0,0,M
Harpal Singh Sathi,BJP,0,Graduate,58,3271171,Hardwar,340000,0,M
Roop Chand,SHS,1,Not Given,43,742000,Hardwar,0,0,M
Vinod Kumar,IND,0,Not Given,31,11500,Hardwar,0,0,M
K. C. Singh Baba,INC,0,12th Pass,58,23708052,Nainital,2906552,1,M
Bhawan Singh Bisht,IND,0,10th Pass,26,55000,Nainital,0,0,M
Bhuwan Chandra Joshi,UKKD,0,Graduate Professional,35,74723,Nainital,26404,0,M
Ch. Vijay Pal Singh,IND,0,Post Graduate,49,635000,Nainital,0,0,M
Rajesh Shukla,SP,2,Graduate,33,7344490,Nainital,0,0,M
Rupendra Naagar,SHS,2,Post Graduate,32,30000,Nainital,0,0,M
Sheesh Pal Arya,IJP,0,12th Pass,44,651560,Nainital,0,0,M
Syed  Gulam Hasnain,BSP,0,Graduate Professional,48,5865923,Nainital,34154,0,M
Vijay Bansal,BJP,0,Post Graduate,52,12323481,Nainital,32241,0,M
Zaheer  A. Ansari,JP,0,Graduate,30,35370,Nainital,38265,0,M
Manabendra Shah,BJP,0,12th Pass,84,347563683,Tehri Garhwal,0,1,M
Joachim Baxla,RSP,0,Graduate,49,485800,Alipurduars,0,1,M
Manoj Tigga,BJP,0,Graduate,31,5578,Alipurduars,62361,0,M
Paul Dexion Kharia,IND,0,Others,52,50000,Alipurduars,0,0,M
Rampratap Baraik,IND,0,5th Pass,62,,Alipurduars,0,0,M
Ratan Lal Baraik,INC,0,Graduate,59,943500,Alipurduars,0,0,M
Samarendra Ekka ( Pintu),IND,1,8th Pass,40,4266,Alipurduars,0,0,M
Anil Basu,CPM,0,Literate,59,1042327,Arambagh,0,1,M
Datta Pradip,INC,0,Graduate Professional,47,1126069,Arambagh,0,0,M
Swapan Kumar Nandi,BJP,0,Graduate,52,2860518,Arambagh,241120,0,M
Bikash Chowdhury,CPM,0,Not Given,69,2912206,Asansol,0,1,M
Atanu Chakravarty,CPI(ML)(L),0,Graduate,46,148200,Asansol,0,0,M
Ghatak Moloy,AITC,2,Graduate Professional,48,3635579,Asansol,92594,0,M
Manik Lal Bauri,BSP,0,10th Pass,63,307000,Asansol,0,0,M
Pratap Singh,SP,2,10th Pass,44,181000,Asansol,132530,0,M
Sailendra Nath Bhattacharyya,IND,0,Graduate,47,,Asansol,0,0,M
Sunil Mukherjee,IND,0,10th Pass,69,,Asansol,0,0,M
Tapas Banerjee,INC,0,Others,50,947476,Asansol,138388,0,M
Ranen Barman,RSP,0,10th Pass,35,968333,Balurghat,0,1,M
Binoy Mallick,IND,0,Post Graduate,38,146984,Balurghat,172161,0,M
Dipti Barman,INC,0,10th Pass,28,10500,Balurghat,0,0,F
Gobinda Sakar,BSP,0,Not Given,46,301600,Balurghat,18600,0,M
Manomohan Ray,BJP,0,10th Pass,69,2669543,Balurghat,0,0,M
Prahallad Barman,IND,0,12th Pass,28,15900,Balurghat,0,0,M
Acharia Basudeb,CPM,0,Post Graduate,62,1708375,Bankura,0,1,M
Abhiram Besra,JDP,0,Illiterate,36,100000,Bankura,0,0,M
Balaram Mahato,JMM,1,Post Graduate,33,35000,Bankura,0,0,M
Bhaskar Chandra Bhadra,IND,0,12th Pass,67,1099781,Bankura,0,0,M
Deb Prasad Kundu ( Tara),AITC,0,8th Pass,55,2306658,Bankura,172959,0,M
Gopinath Mandi,Amra Bangalee,0,10th Pass,54,,Bankura,0,0,M
Motilal Murmu,BSP,0,10th Pass,57,467000,Bankura,0,0,M
Natabar Bagdi,PDS,0,10th Pass,57,1265000,Bankura,0,0,M
Rahul Sen,SP,0,Graduate,41,,Bankura,0,0,M
Subrata Bose,AIFB,0,Graduate,72,2386568,Barasat,35700,1,M
Anjan Adhikary,IND,0,Others,33,189051,Barasat,0,0,M
Arun Basu,IND,0,Graduate,64,746496,Barasat,0,0,M
Dr. Ranjit Kumar Panja,AITC,0,Doctorate,72,9311793,Barasat,0,0,M
Dulal Chandra Das,BSP,0,12th Pass,62,2530000,Barasat,0,0,M
Kabi Roy,SAP,0,Graduate,40,,Barasat,0,0,M
Prabir Banerjee,INC,0,Post Graduate,56,1468620,Barasat,0,0,M
Sampatia Munda,IND,0,10th Pass,27,151000,Barasat,0,0,F
Sankar Ghosh,IND,0,Graduate,51,,Barasat,0,0,M
Waliur Rahaman,SP,0,Others,54,443774,Barasat,90000,0,M
Tarit Baran Topdar,CPM,0,Post Graduate,60,9453015,Barrackpore,0,1,M
Amal Kumar Sen,IND,0,Graduate,47,82200,Barrackpore,0,0,M
Arjun Bag,IND,0,Not Given,0,2000,Barrackpore,0,0,M
Arjun Prasad Singh,IND,7,12th Pass,42,958607,Barrackpore,356784,0,M
Arjun Singh,AITC,0,12th Pass,42,918500,Barrackpore,385326,0,M
Chapala Majumder,BSP,0,Post Graduate,40,1080000,Barrackpore,0,0,F
Debi Ghosal,INC,0,Others,69,2585850,Barrackpore,0,0,M
Dinesh Kumar Sharma,IND,0,Graduate,35,50000,Barrackpore,0,0,M
Ganesh Das,IND,4,10th Pass,42,1808219,Barrackpore,150315,0,M
Subrata Biswas,IND,0,Not Given,48,913000,Barrackpore,900000,0,M
Tapan Sinha,IND,0,Others,46,12837,Barrackpore,0,0,M
Tarkeshwar Singh,IND,0,Graduate,39,35400,Barrackpore,0,0,M
Ajay Chakraborty,CPI,0,Graduate Professional,60,7218672,Basirhat,0,1,M
Ajoy Ghora,IND,0,5th Pass,38,186612,Basirhat,0,0,M
Ashrafi Hassan Shahidullah,INL,0,Others,47,34300,Basirhat,0,0,M
Gopal Debnath,BSP,0,Graduate,35,33500,Basirhat,0,0,M
Kartick Chandra Sarkar,IND,0,Others,55,449000,Basirhat,0,0,M
Md. Quamruzzaman,SP,0,Others,30,240000,Basirhat,0,0,M
Sujit Bose,AITC,0,10th Pass,41,4290342,Basirhat,955624,0,M
Syed Md. Nizamuddin,INC,0,Post Graduate,38,824500,Basirhat,641600,0,M
Adhir Ranjan Chowdhury,INC,3,10th Pass,48,19395174,Berhampore,0,0,M
Apurba Banerjee,IND,2,Graduate,50,800291,Berhampore,0,0,M
Ashim Roy,IND,0,Others,35,33500,Berhampore,52700,0,M
Ashoke Kumar Singha,SP,0,12th Pass,50,220000,Berhampore,0,0,M
Jyotirmoy Thakur,IND,0,Graduate,39,95000,Berhampore,70000,0,M
Krishna Prosad Biswas,IND,0,Graduate,45,442000,Berhampore,0,0,M
Pramothes Mukherjee,RSP,0,Post Graduate,58,4493008,Berhampore,151000,0,M
Sunil Kumar Mondal,BSP,0,Others,63,2080000,Berhampore,0,0,M
Tapas Kumar Chatterjee,BJP,0,Others,48,301000,Berhampore,0,0,M
Ram Chandra Dome,CPM,0,Doctorate,46,409541,Birbhum,2862,1,M
Arjun Saha,BJP,0,Graduate,35,515000,Birbhum,0,0,M
Braja Mohon Das,IND,0,Others,62,357360,Birbhum,20000,0,M
Chinta Sarkar,JD(S),0,12th Pass,30,29000,Birbhum,0,0,F
Gopal Chandra Das,INC,0,Post Graduate,35,119000,Birbhum,0,0,M
Kartik Chandra Das,BSP,0,Graduate,51,3314000,Birbhum,0,0,M
Chatterjee Somnath,CPM,0,Post Graduate,74,10551015,Bolpur,0,1,M
